timestamp,datetime_utc,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,hour,day_of_week,month,hour_sin,hour_cos,month_sin,month_cos
1745733600,2025-04-27T06:00:00+00:00,152.1,57.11,86.58,560.45,0.44,4.04,161.27,5.06,37.09,6,6,4,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
1745737200,2025-04-27T07:00:00+00:00,92.8,31.52,57.16,293.41,0.19,1.85,191.38,5.94,13.19,7,6,4,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998
1745740800,2025-04-27T08:00:00+00:00,77.8,23.48,43.39,216.46,0.13,1.16,175.81,4.24,7.9,8,6,4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
1745744400,2025-04-27T09:00:00+00:00,72.6,20.68,37.06,196.55,0.12,1.0,168.05,3.53,6.62,9,6,4,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
1745748000,2025-04-27T10:00:00+00:00,69.8,19.19,33.16,188.07,0.1,0.98,164.57,3.27,6.02,10,6,4,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
1745751600,2025-04-27T11:00:00+00:00,68.1,18.3,30.53,184.06,0.09,1.04,161.98,3.24,5.78,11,6,4,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
1745755200,2025-04-27T12:00:00+00:00,66.4,17.36,28.45,181.37,0.07,1.22,159.67,3.31,5.69,12,6,4,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
1745758800,2025-04-27T13:00:00+00:00,66.1,17.22,28.2,198.45,0.05,2.45,149.68,3.59,9.23,13,6,4,-0.2588190451025208,-0.9659258262890684,0.8660254037844387,-0.4999999999999998
1745762400,2025-04-27T14:00:00+00:00,67.5,17.94,30.02,233.62,0.0,4.01,135.39,4.07,15.15,14,6,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
1745766000,2025-04-27T15:00:00+00:00,69.0,18.75,32.28,266.2,0.0,4.85,125.34,4.58,19.92,15,6,4,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
1745769600,2025-04-27T16:00:00+00:00,70.5,19.59,34.68,300.14,0.0,5.61,111.89,5.0,25.36,16,6,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
1745773200,2025-04-27T17:00:00+00:00,73.6,21.23,38.63,348.42,0.0,6.6,97.85,5.43,31.27,17,6,4,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998
1745776800,2025-04-27T18:00:00+00:00,76.5,22.79,42.1,391.98,0.0,7.48,86.37,5.68,36.02,18,6,4,-1.0,-1.8369701987210287e-16,0.8660254037844387,-0.4999999999999998
1745780400,2025-04-27T19:00:00+00:00,78.0,23.59,43.41,412.93,0.0,7.8,77.71,5.64,42.17,19,6,4,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
1745784000,2025-04-27T20:00:00+00:00,79.9,24.62,44.87,430.34,0.0,7.87,75.09,5.74,53.78,20,6,4,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
1745787600,2025-04-27T21:00:00+00:00,82.5,26.02,46.64,446.84,0.0,7.82,74.56,5.94,67.87,21,6,4,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
1745791200,2025-04-27T22:00:00+00:00,85.9,27.82,48.57,458.63,0.0,7.79,72.43,6.03,81.14,22,6,4,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
1745794800,2025-04-27T23:00:00+00:00,89.5,29.78,50.96,472.8,0.0,7.75,68.14,5.95,91.4,23,6,4,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998
1745798400,2025-04-28T00:00:00+00:00,91.9,31.06,52.48,485.31,0.0,7.66,61.49,5.62,93.59,0,0,4,0.0,1.0,0.8660254037844387,-0.4999999999999998
1745802000,2025-04-28T01:00:00+00:00,91.5,30.83,52.22,500.84,0.0,7.67,53.18,5.14,82.09,1,0,4,0.2588190451025207,0.9659258262890684,0.8660254037844387,-0.4999999999999998
1745805600,2025-04-28T02:00:00+00:00,93.6,31.94,54.78,547.14,0.38,8.17,49.07,5.07,71.12,2,0,4,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998
1745809200,2025-04-28T03:00:00+00:00,99.2,34.97,59.58,607.28,1.22,8.28,60.49,5.13,62.08,3,0,4,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
1745812800,2025-04-28T04:00:00+00:00,110.8,39.47,62.65,640.55,0.85,6.49,108.39,5.15,50.45,4,0,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
1745816400,2025-04-28T05:00:00+00:00,132.5,48.28,71.44,695.26,0.58,5.32,149.99,5.03,45.72,5,0,4,0.9659258262890684,0.2588190451025207,0.8660254037844387,-0.4999999999999998
1745820000,2025-04-28T06:00:00+00:00,153.9,59.58,82.37,760.87,0.43,4.75,194.26,4.94,42.27,6,0,4,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
1745823600,2025-04-28T07:00:00+00:00,86.9,28.36,38.79,420.71,0.19,2.01,205.56,4.57,12.37,7,0,4,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998
1745827200,2025-04-28T08:00:00+00:00,67.6,18.02,25.86,261.27,0.13,1.18,177.11,2.83,7.17,8,0,4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
1745830800,2025-04-28T09:00:00+00:00,63.4,15.77,22.98,226.31,0.12,1.03,169.85,2.46,6.2,9,0,4,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
1745834400,2025-04-28T10:00:00+00:00,64.0,16.06,24.01,233.75,0.18,1.6,160.31,2.59,9.68,10,0,4,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
1745838000,2025-04-28T11:00:00+00:00,66.9,17.64,27.41,265.28,0.26,2.67,148.89,2.85,15.43,11,0,4,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
1745841600,2025-04-28T12:00:00+00:00,69.8,19.19,30.84,299.06,0.27,4.13,142.93,3.14,21.15,12,0,4,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
1745845200,2025-04-28T13:00:00+00:00,73.1,20.94,34.95,349.98,0.14,6.89,136.4,3.68,29.4,13,0,4,-0.2588190451025208,-0.9659258262890684,0.8660254037844387,-0.4999999999999998
1745848800,2025-04-28T14:00:00+00:00,76.5,22.81,39.23,404.47,0.01,8.71,122.04,4.17,31.38,14,0,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
1745852400,2025-04-28T15:00:00+00:00,79.4,24.34,42.27,442.32,0.0,9.14,113.62,4.54,32.01,15,0,4,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
1745856000,2025-04-28T16:00:00+00:00,81.0,25.18,43.67,463.87,0.0,9.21,105.52,4.63,33.19,16,0,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
1745859600,2025-04-28T17:00:00+00:00,84.1,26.88,47.03,503.24,0.0,9.7,95.46,4.74,35.71,17,0,4,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998
1745863200,2025-04-28T18:00:00+00:00,87.5,28.67,50.78,548.68,0.0,10.6,85.14,4.81,37.36,18,0,4,-1.0,-1.8369701987210287e-16,0.8660254037844387,-0.4999999999999998
1745866800,2025-04-28T19:00:00+00:00,88.9,29.42,52.34,576.5,0.0,11.44,72.81,4.61,37.64,19,0,4,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
1745870400,2025-04-28T20:00:00+00:00,90.3,30.17,53.24,598.53,0.0,11.84,62.18,4.43,38.56,20,0,4,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
1745874000,2025-04-28T21:00:00+00:00,91.6,30.89,54.05,611.86,0.0,11.67,54.4,4.3,42.77,21,0,4,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
1745877600,2025-04-28T22:00:00+00:00,92.6,31.45,54.72,616.69,0.0,11.36,48.09,4.17,46.96,22,0,4,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
1745881200,2025-04-28T23:00:00+00:00,93.7,32.03,55.79,621.47,0.0,11.12,42.96,4.03,51.5,23,0,4,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998
1745884800,2025-04-29T00:00:00+00:00,93.2,31.77,55.93,619.09,0.0,10.97,39.61,3.81,58.08,0,1,4,0.0,1.0,0.8660254037844387,-0.4999999999999998
1745888400,2025-04-29T01:00:00+00:00,90.8,30.46,54.42,597.69,0.01,10.67,38.5,3.6,62.17,1,1,4,0.2588190451025207,0.9659258262890684,0.8660254037844387,-0.4999999999999998
1745892000,2025-04-29T02:00:00+00:00,93.5,31.9,57.24,604.5,0.68,10.34,41.48,3.98,58.41,2,1,4,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998
1745895600,2025-04-29T03:00:00+00:00,106.7,37.81,65.56,634.41,1.82,9.91,55.57,5.1,53.93,3,1,4,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
1745899200,2025-04-29T04:00:00+00:00,136.7,50.0,84.26,534.06,0.9,6.5,111.97,9.73,49.31,4,1,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
1745902800,2025-04-29T05:00:00+00:00,158.9,66.84,107.24,530.61,0.56,4.9,153.09,13.39,45.77,5,1,4,0.9659258262890684,0.2588190451025207,0.8660254037844387,-0.4999999999999998
1745906400,2025-04-29T06:00:00+00:00,170.7,83.56,128.29,527.82,0.38,3.95,190.02,15.29,42.76,6,1,4,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
1745910000,2025-04-29T07:00:00+00:00,126.2,45.72,80.23,290.79,0.21,1.96,184.88,10.9,17.46,7,1,4,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998
1745913600,2025-04-29T08:00:00+00:00,87.6,28.74,52.9,207.27,0.14,1.21,169.07,6.06,10.07,8,1,4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
1745917200,2025-04-29T09:00:00+00:00,79.7,24.5,45.13,189.11,0.12,1.08,164.61,4.46,8.62,9,1,4,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
1745920800,2025-04-29T10:00:00+00:00,77.3,23.2,42.53,187.89,0.12,1.16,164.26,3.7,8.65,10,1,4,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
1745924400,2025-04-29T11:00:00+00:00,77.4,23.27,42.18,193.7,0.12,1.43,161.56,3.38,9.77,11,1,4,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
1745928000,2025-04-29T12:00:00+00:00,77.9,23.55,42.29,202.59,0.1,1.93,158.32,3.37,10.99,12,1,4,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
1745931600,2025-04-29T13:00:00+00:00,80.7,25.05,44.46,243.63,0.07,4.25,148.3,3.8,15.62,13,1,4,-0.2588190451025208,-0.9659258262890684,0.8660254037844387,-0.4999999999999998
1745935200,2025-04-29T14:00:00+00:00,85.8,27.76,48.69,309.03,0.0,7.03,133.42,4.48,22.48,14,1,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
1745938800,2025-04-29T15:00:00+00:00,91.2,30.7,52.95,364.39,0.0,8.6,122.37,5.23,28.56,15,1,4,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
1745942400,2025-04-29T16:00:00+00:00,95.2,32.8,55.12,394.03,0.0,9.1,113.65,5.89,33.44,16,1,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
1745946000,2025-04-29T17:00:00+00:00,99.3,35.04,57.63,419.77,0.0,9.31,108.7,6.58,37.31,17,1,4,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998
1745949600,2025-04-29T18:00:00+00:00,104.1,36.74,59.33,440.02,0.0,9.49,102.98,7.1,39.81,18,1,4,-1.0,-1.8369701987210287e-16,0.8660254037844387,-0.4999999999999998
1745953200,2025-04-29T19:00:00+00:00,105.1,37.16,58.77,437.76,0.0,9.0,95.75,7.26,40.63,19,1,4,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
1745956800,2025-04-29T20:00:00+00:00,107.3,38.07,59.1,432.32,0.0,8.16,90.39,7.5,42.66,20,1,4,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
1745960400,2025-04-29T21:00:00+00:00,110.7,39.43,60.28,425.47,0.0,7.23,86.3,7.65,45.24,21,1,4,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
1745964000,2025-04-29T22:00:00+00:00,114.3,40.9,61.77,414.18,0.0,6.24,83.79,7.53,46.33,22,1,4,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
1745967600,2025-04-29T23:00:00+00:00,121.7,43.9,65.61,408.68,0.0,5.32,85.96,7.4,46.78,23,1,4,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998
1745971200,2025-04-30T00:00:00+00:00,134.8,49.23,73.46,408.61,0.0,4.36,94.81,7.43,46.16,0,2,4,0.0,1.0,0.8660254037844387,-0.4999999999999998
1745974800,2025-04-30T01:00:00+00:00,152.4,57.47,86.96,416.26,0.0,3.44,112.19,7.96,43.31,1,2,4,0.2588190451025207,0.9659258262890684,0.8660254037844387,-0.4999999999999998
1745978400,2025-04-30T02:00:00+00:00,158.3,65.86,99.21,447.57,0.05,3.73,123.35,9.09,40.92,2,2,4,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998
1745982000,2025-04-30T03:00:00+00:00,163.0,72.66,109.53,484.76,0.23,4.27,135.3,11.18,38.49,3,2,4,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
1745985600,2025-04-30T04:00:00+00:00,166.3,77.37,118.2,497.19,0.32,4.05,160.72,14.91,35.48,4,2,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
1745989200,2025-04-30T05:00:00+00:00,167.4,78.86,119.99,489.5,0.31,3.63,180.94,15.9,33.11,5,2,4,0.9659258262890684,0.2588190451025207,0.8660254037844387,-0.4999999999999998
1745992800,2025-04-30T06:00:00+00:00,168.5,80.43,122.34,462.28,0.27,3.16,201.11,15.57,30.17,6,2,4,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
1745996400,2025-04-30T07:00:00+00:00,146.2,53.84,91.27,295.06,0.16,1.74,199.44,10.62,15.98,7,2,4,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998
1746000000,2025-04-30T08:00:00+00:00,111.7,39.84,68.18,234.99,0.11,1.25,186.63,7.22,11.2,8,2,4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
1746007200,2025-04-30T10:00:00+00:00,96.3,33.43,56.29,213.67,0.09,1.22,180.21,5.46,9.82,10,2,4,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
1746010800,2025-04-30T11:00:00+00:00,94.6,32.48,54.34,212.56,0.08,1.34,178.14,5.19,9.95,11,2,4,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
1746014400,2025-04-30T12:00:00+00:00,93.9,32.14,53.34,216.5,0.06,1.61,176.21,5.18,10.45,12,2,4,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
1746018000,2025-04-30T13:00:00+00:00,96.3,33.44,55.14,246.29,0.03,3.06,167.12,5.46,14.61,13,2,4,-0.2588190451025208,-0.9659258262890684,0.8660254037844387,-0.4999999999999998
1746021600,2025-04-30T14:00:00+00:00,102.6,36.16,58.84,295.82,0.0,4.71,153.55,5.82,21.12,14,2,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
1746025200,2025-04-30T15:00:00+00:00,109.6,39.01,62.21,340.11,0.0,5.54,144.63,6.31,27.02,15,2,4,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
1746028800,2025-04-30T16:00:00+00:00,114.8,41.12,64.04,371.82,0.0,6.2,135.28,7.05,33.79,16,2,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
1746032400,2025-04-30T17:00:00+00:00,121.0,43.63,67.29,408.45,0.0,7.09,126.24,8.09,40.6,17,2,4,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998
1746036000,2025-04-30T18:00:00+00:00,126.3,45.79,70.01,438.04,0.0,7.94,116.52,8.96,44.71,18,2,4,-1.0,-1.8369701987210287e-16,0.8660254037844387,-0.4999999999999998
1746039600,2025-04-30T19:00:00+00:00,128.9,46.83,69.97,435.74,0.0,7.66,108.9,9.38,44.37,19,2,4,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
1746043200,2025-04-30T20:00:00+00:00,134.0,48.91,70.81,416.75,0.0,6.33,109.8,9.83,43.04,20,2,4,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
1746046800,2025-04-30T21:00:00+00:00,142.2,52.24,73.79,394.92,0.0,4.72,116.66,10.31,41.7,21,2,4,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
1746050400,2025-04-30T22:00:00+00:00,152.0,56.88,80.33,374.55,0.0,3.18,131.39,10.78,39.21,22,2,4,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
1746054000,2025-04-30T23:00:00+00:00,155.2,61.5,86.73,379.86,0.0,2.55,136.95,10.45,37.59,23,2,4,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998
1746057600,2025-05-01T00:00:00+00:00,157.8,65.21,91.96,388.95,0.0,2.27,139.18,10.04,36.8,0,3,5,0.0,1.0,0.4999999999999999,-0.8660254037844387
1746061200,2025-05-01T01:00:00+00:00,159.2,67.21,95.01,396.54,0.0,2.44,137.48,9.88,37.55,1,3,5,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746064800,2025-05-01T02:00:00+00:00,160.3,68.77,98.0,411.76,0.03,3.33,134.5,10.63,38.45,2,3,5,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746068400,2025-05-01T03:00:00+00:00,161.4,70.32,101.38,428.89,0.2,4.37,134.16,12.18,38.26,3,3,5,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
1746072000,2025-05-01T04:00:00+00:00,162.9,72.41,106.43,429.33,0.33,4.48,148.47,14.54,34.99,4,3,5,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746075600,2025-05-01T05:00:00+00:00,165.1,75.65,110.61,428.04,0.34,3.94,165.81,15.47,34.11,5,3,5,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
1746079200,2025-05-01T06:00:00+00:00,168.6,80.55,115.79,420.42,0.28,3.29,186.02,15.39,33.52,6,3,5,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387
1746082800,2025-05-01T07:00:00+00:00,155.4,61.8,87.41,323.71,0.14,1.87,192.92,10.14,20.79,7,3,5,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746086400,2025-05-01T08:00:00+00:00,139.8,51.25,73.16,283.64,0.07,1.57,183.62,7.33,15.82,8,3,5,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
1746090000,2025-05-01T09:00:00+00:00,131.6,47.91,68.88,276.04,0.03,1.75,177.31,6.44,14.82,9,3,5,0.7071067811865476,-0.7071067811865475,0.4999999999999999,-0.8660254037844387
1746093600,2025-05-01T10:00:00+00:00,128.0,46.47,66.39,275.84,0.0,1.86,173.93,6.12,14.66,10,3,5,0.4999999999999999,-0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746097200,2025-05-01T11:00:00+00:00,131.7,47.95,66.4,294.38,0.0,2.19,174.44,6.34,16.06,11,3,5,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387
1746100800,2025-05-01T12:00:00+00:00,139.8,51.26,66.43,336.77,0.0,3.19,176.09,7.15,18.4,12,3,5,1.2246467991473532e-16,-1.0,0.4999999999999999,-0.8660254037844387
1746104400,2025-05-01T13:00:00+00:00,148.7,54.87,66.4,383.4,0.03,5.51,170.92,9.24,24.67,13,3,5,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746108000,2025-05-01T14:00:00+00:00,153.0,58.38,68.46,422.17,0.0,7.21,164.64,11.08,31.55,14,3,5,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
1746111600,2025-05-01T15:00:00+00:00,155.0,61.17,71.58,453.44,0.0,6.99,161.05,11.15,35.64,15,3,5,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
1746115200,2025-05-01T16:00:00+00:00,156.2,62.92,74.25,467.46,0.0,6.2,157.37,10.39,38.23,16,3,5,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
1746118800,2025-05-01T17:00:00+00:00,157.4,64.56,76.86,477.96,0.0,5.48,154.9,9.78,40.58,17,3,5,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746122400,2025-05-01T18:00:00+00:00,158.1,65.67,78.38,488.51,0.0,5.05,150.96,9.87,43.69,18,3,5,-1.0,-1.8369701987210287e-16,0.4999999999999999,-0.8660254037844387
1746126000,2025-05-01T19:00:00+00:00,157.9,65.38,77.68,493.45,0.0,4.69,143.76,10.58,47.24,19,3,5,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387
1746129600,2025-05-01T20:00:00+00:00,156.7,63.65,75.23,496.5,0.0,4.38,136.68,11.31,51.41,20,3,5,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746133200,2025-05-01T21:00:00+00:00,153.9,59.6,70.53,492.71,0.0,4.11,129.74,11.48,55.34,21,3,5,-0.7071067811865477,0.7071067811865474,0.4999999999999999,-0.8660254037844387
1746136800,2025-05-01T22:00:00+00:00,149.0,54.98,65.72,487.63,0.0,3.98,123.25,11.93,56.89,22,3,5,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387
1746140400,2025-05-01T23:00:00+00:00,140.7,51.63,62.77,489.13,0.0,3.99,116.77,13.24,56.68,23,3,5,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387
1746144000,2025-05-02T00:00:00+00:00,138.1,50.56,62.59,497.14,0.0,4.14,109.83,15.32,55.85,0,4,5,0.0,1.0,0.4999999999999999,-0.8660254037844387
1746147600,2025-05-02T01:00:00+00:00,139.5,51.13,64.53,508.72,0.0,4.48,102.69,17.58,54.43,1,4,5,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746151200,2025-05-02T02:00:00+00:00,0.0,0.0,0.0,529.34,0.04,5.53,98.0,19.69,52.3,2,4,5,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746154800,2025-05-02T03:00:00+00:00,152.0,56.89,76.08,549.28,0.21,6.47,101.32,21.09,48.19,3,4,5,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
1746158400,2025-05-02T04:00:00+00:00,154.9,61.04,83.66,517.83,0.4,5.41,127.15,20.87,39.71,4,4,5,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746162000,2025-05-02T05:00:00+00:00,154.6,60.68,84.53,499.26,0.39,4.41,148.47,19.43,38.87,5,4,5,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
1746165600,2025-05-02T06:00:00+00:00,155.6,62.11,85.73,485.61,0.33,3.69,167.62,17.98,39.31,6,4,5,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387
1746169200,2025-05-02T07:00:00+00:00,154.5,60.47,80.85,405.06,0.17,2.33,181.37,11.88,27.73,7,4,5,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746172800,2025-05-02T08:00:00+00:00,148.4,54.75,74.36,355.95,0.1,1.99,177.09,8.38,21.66,8,4,5,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
1746176400,2025-05-02T09:00:00+00:00,137.5,50.31,68.43,346.52,0.06,2.23,172.26,7.43,20.5,9,4,5,0.7071067811865476,-0.7071067811865475,0.4999999999999999,-0.8660254037844387
1746180000,2025-05-02T10:00:00+00:00,130.8,47.59,63.01,357.18,0.04,2.77,169.26,8.94,20.93,10,4,5,0.4999999999999999,-0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746183600,2025-05-02T11:00:00+00:00,127.8,46.4,58.15,379.71,0.05,3.66,165.76,10.04,21.72,11,4,5,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387
1746187200,2025-05-02T12:00:00+00:00,125.7,45.55,54.23,404.13,0.05,4.6,164.24,10.31,22.09,12,4,5,1.2246467991473532e-16,-1.0,0.4999999999999999,-0.8660254037844387
1746190800,2025-05-02T13:00:00+00:00,124.0,44.84,51.22,425.93,0.05,5.62,161.07,8.76,24.26,13,4,5,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746194400,2025-05-02T14:00:00+00:00,125.3,45.37,50.98,456.56,0.0,6.44,157.84,8.05,29.24,14,4,5,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
1746198000,2025-05-02T15:00:00+00:00,127.0,46.04,51.92,479.85,0.0,6.32,155.18,7.74,33.99,15,4,5,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
1746201600,2025-05-02T16:00:00+00:00,127.1,46.12,52.51,492.55,0.0,6.0,150.72,7.6,38.49,16,4,5,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
1746205200,2025-05-02T17:00:00+00:00,126.8,45.97,52.91,501.41,0.0,5.72,144.58,7.65,43.03,17,4,5,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746208800,2025-05-02T18:00:00+00:00,125.4,45.4,52.65,502.09,0.0,5.5,136.95,7.74,46.45,18,4,5,-1.0,-1.8369701987210287e-16,0.4999999999999999,-0.8660254037844387
1746212400,2025-05-02T19:00:00+00:00,124.5,45.05,52.37,503.76,0.0,5.7,123.24,7.11,49.98,19,4,5,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387
1746216000,2025-05-02T20:00:00+00:00,125.9,45.6,53.19,513.63,0.0,5.84,107.41,5.9,54.84,20,4,5,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746219600,2025-05-02T21:00:00+00:00,128.5,46.67,54.75,520.1,0.0,5.71,95.36,4.87,59.18,21,4,5,-0.7071067811865477,0.7071067811865474,0.4999999999999999,-0.8660254037844387
1746223200,2025-05-02T22:00:00+00:00,132.4,48.27,56.93,525.54,0.0,5.56,86.44,4.11,62.22,22,4,5,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387
1746226800,2025-05-02T23:00:00+00:00,138.2,50.62,59.58,529.96,0.0,5.25,82.01,3.67,63.44,23,4,5,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387
